Office_Level_ID,Office_Level_Name,Office_Name,Office_ID,Parent_Office_Id,Parent_Office_Name,Office_District_Id,Office_District_Name,Parent_district_Id,Parent_District_Name,Office_Address,Office_Short_Name,DT_updated,DT_created/date,DT_created/timezone_type,DT_created/timezone,Org_Office_Type,Office_Type_Id,DT_updated/date,DT_updated/timezone_type,DT_updated/timezone
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region Bikaner",3005934,3005597,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"ACE, PHED, Region Bikaner",,2017-06-15 17:40:04.000000,3,Asia/Kolkata,Region Office,452,2020-12-02 12:46:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Dholpur",3019525,3006044,Public Health Engineering,50013,Dholpur,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Dholpur",,2018-02-06 14:55:31.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:46:35.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Taranagar",3006033,3005957,Public Health Engineering,50011,Churu,50016,Jaipur,,"EEPDn., PHED, Taranagar",,2017-06-19 17:36:59.000000,3,Asia/Kolkata,Division,584,2020-08-18 11:43:50.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-III, Sanchore",3019650,3006207,Public Health Engineering,50049,Sanchore,50016,Jaipur,,"AEN, PHED, Sub Divi.-III, Sanchore",,2018-02-08 11:47:42.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 15:58:48.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District-I, Nagaur",3019705,3006264,Public Health Engineering,50024,Nagaur,50016,Jaipur,," AEN, PHED, Sub Divi. Distt. I, Nagaur",,2018-02-08 16:40:38.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 11:08:32.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kotdi (Bhilwara)",3019465,3006008,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN,PHED,Sub Divi. Kotdi (Bhilwara)",,2018-02-05 13:18:39.000000,3,Asia/Kolkata,Sub Division,582,2024-09-02 15:20:03.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pirawa",3019657,3006196,Public Health Engineering,50019,Jhalawar,50016,Jaipur,,"AEN,PHED,Sub Divi. Pirawa",,2018-02-08 13:32:34.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 16:31:21.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Degana",3019702,3006263,Public Health Engineering,50024,Nagaur,50016,Jaipur,,"AEN, PHED, Sub Divi. Degana",,2018-02-08 16:38:53.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 12:15:42.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Jaisalmer",3020319,3020301,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"PHED Laboratory,  Jaisalmer",,2018-02-20 15:29:40.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:17:28.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Phagi",3013212,3006094,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN,PHED,Sub Divi. Phagi",,2017-11-08 16:49:28.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 13:37:18.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Dausa",3019517,3006036,Public Health Engineering,50012,Dausa,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Dausa",,2018-02-06 14:42:23.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:14:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling-III, Jodhpur",3027999,3006236,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi., Jodhpur",,2018-09-05 16:56:02.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:32:46.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Vijaynagar(Ajmer)",3006882,3005976,Public Health Engineering,50036,Beawar,50016,Jaipur,,"AEN,PHED,Sub Divi. Ajmer",,2017-07-17 13:49:30.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 10:38:11.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II Pali",3006273,3006178,Public Health Engineering,50025,Pali,50016,Jaipur,,"EEPDn.-II, PHED Pali",,2017-06-23 11:22:59.000000,3,Asia/Kolkata,Division,584,2020-09-24 16:53:28.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-IV, Udaipur",3007186,3006305,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-IV, Udaipur",,2017-07-25 11:39:29.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:33:57.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Aspur",3019531,3006108,Public Health Engineering,50014,Dungarpur,50016,Jaipur,,"AEN,PHED,Sub Divi. Aspur",,2018-02-06 15:18:45.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 12:33:32.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region Kota",3006076,3005597,Public Health Engineering,50023,Kota,50016,Jaipur,,"ACER, PHED Kota",,2017-06-20 15:19:12.000000,3,Asia/Kolkata,Region Office,452,2020-09-24 16:18:00.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rajakhera",3019527,3006044,Public Health Engineering,50013,Dholpur,50016,Jaipur,,"AEN,PHED,Sub Divi. Rajakhera",,2018-02-06 14:57:57.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:30:49.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production Akelgarh",3007294,3006252,Public Health Engineering,50023,Kota,50016,Jaipur,,"AEN, PHED, Sub Divi., Production, Akelgarh",,2017-07-26 12:05:30.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:21:31.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Shahpura (Bhilwara)",3006008,3005950,Public Health Engineering,50050,Shahpura,50016,Jaipur,,"EEDn., Div. Shahpura (Bhilwara)",,2017-06-19 13:17:55.000000,3,Asia/Kolkata,Division,584,2024-04-16 11:56:26.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division Rural, Kota",3006254,3006110,Public Health Engineering,50023,Kota,50016,Jaipur,,"EEDRDn., PHED, Kota",,2017-06-22 17:02:41.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:36:40.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production, Distribution & Revenue- VI (Mukataprasad Colony), Bikaner",3019473,3006015,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. PDR-VI (Mukataprasad Colony), Bikaner",,2018-02-05 15:35:15.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:19:39.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region-I Jaipur",3005940,3005597,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"ACE, PHED, R-I Jaipur",,2017-06-15 17:58:58.000000,3,Asia/Kolkata,Region Office,452,2020-12-02 12:54:22.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Dungarpur",3020317,3020301,Public Health Engineering,50014,Dungarpur,50016,Jaipur,,"PHED Laboratory,  Dungarpur",,2018-02-20 15:28:48.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:07:48.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, City Circle (North) Jaipur",3005966,3005941,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"SECC (North), PHED, Jaipur",,2017-06-16 15:09:04.000000,3,Asia/Kolkata,Circle Office,386,2020-08-18 11:07:43.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II Jodhpur",3006241,3006106,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EEPDn.-II, PHED Jodhpur",,2017-06-22 13:17:40.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:42:10.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-VI, Udaipur",3007187,3006305,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-VI, Udaipur",,2017-07-25 11:40:24.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:37:39.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-XI (S) Mansarovar, Jaipur",3013100,3006084,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-XI (S) Mansarovar, Jaipur",,2017-11-07 16:58:14.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:50:55.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Sirohi",3006296,3006178,Public Health Engineering,50030,Sirohi,50016,Jaipur,,"EEPDn., PHED Sirohi",,2017-06-27 12:07:08.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:26:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Osian",3019748,3006235,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi., Osian",,2018-02-09 11:58:24.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 10:59:18.000000,3,Asia/Kolkata
1,State,"Chief Engineer (Administration), Jaipur",3005598,3001397,Public Health Engineering,50016,Jaipur,50016,Jaipur,,CE Admn,,2017-04-13 12:51:32.000000,3,Asia/Kolkata,State,1339,2024-10-04 12:10:31.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Behror",3005985,3060369,Public Health Engineering,50045,Kotputli-Behror,50016,Jaipur,,"EEDn., PHED, Behror",,2017-06-19 11:26:43.000000,3,Asia/Kolkata,Division,584,2024-09-09 14:48:37.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Jhalawar",3006083,3006076,Public Health Engineering,50019,Jhalawar,50016,Jaipur,,"SEO,PHED, Jhalawar",,2017-06-20 15:31:19.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:23:29.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rural, Ramganj Mandi",3007312,3006255,Public Health Engineering,50023,Kota,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Ramganj Mandi",,2017-07-26 12:21:54.000000,3,Asia/Kolkata,Sub Division,582,2020-10-01 10:53:24.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-I, Sanchore",3019642,3006207,Public Health Engineering,50049,Sanchore,50016,Jaipur,,"AEN, PHED, Sub Divi.-I, Sanchore",,2018-02-08 11:44:31.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 15:59:11.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Nadauti",3019853,3006248,Public Health Engineering,50022,Karauli,50016,Jaipur,,"AEN, PHED, Sub Divi., Nadauti",,2018-02-12 12:53:51.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 11:29:55.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production, Distribution & Revenue- IX (Stadium), Bikaner",3019477,3006015,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. PDR-IX (Stadium), Bikaner",,2018-02-05 15:45:21.000000,3,Asia/Kolkata,Sub Division,582,2021-02-10 11:53:53.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bhopalsagar",3019500,3006159,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"AEN,PHED,Sub Divi. Bhopalsagar",,2018-02-05 16:37:29.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 11:23:52.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Ramganj Mandi",3006255,3006110,Public Health Engineering,50023,Kota,50016,Jaipur,,"EEDn., PHED Ramganj Mandi",,2017-06-22 17:04:35.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:52:01.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Aklera",3019661,3006200,Public Health Engineering,50019,Jhalawar,50016,Jaipur,,"AEN,PHED,Sub Divi. Aklera",,2018-02-08 13:35:22.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:56:27.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region-II Jodhpur",3006102,3005602,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"ACE R-II, PHED Jodhpur",,2017-06-20 16:58:55.000000,3,Asia/Kolkata,Region Office,452,2020-09-24 16:21:13.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bhopalgarh",3019737,3006233,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN,PHED,Sub, Divi. Bhopalgarh",,2018-02-09 11:42:02.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:01:20.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Khandela",3019858,3006292,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, Sub Divi. Khandela",,2018-02-12 15:13:44.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:49:25.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Project Region, Udaipur",3034349,3005600,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"ACER, PHED, Udaipur",,2020-04-19 15:13:31.000000,3,Asia/Kolkata,Region Office,452,2020-09-24 16:15:47.000000,3,Asia/Kolkata
1,State,"Chief Engineer (Tech.) & Ex. Officeo T.M., RWSSMB, Jaipur",3005601,3001397,Public Health Engineering,50016,Jaipur,50016,Jaipur,,CE Tech. & TM,,2017-04-13 12:54:09.000000,3,Asia/Kolkata,State,1339,2024-10-04 12:09:50.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-X (N) Ajmerigate, Jaipur",3013080,3006077,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Ajmerigate, Jaipur",,2017-11-07 16:12:47.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:49:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Hanumangarh (Town)",3019610,3006052,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"AEN, PHED, Sub Divi. Hanumangarh (Town)",,2018-02-07 15:07:38.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:38:52.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, City Sub Division-II, Sikar",3019865,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, City Sub Divi.-II, Sikar ",,2018-02-12 15:24:09.000000,3,Asia/Kolkata,Sub Division,582,2021-03-12 12:32:46.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Bari",3006042,3005959,Public Health Engineering,50013,Dholpur,50016,Jaipur,,"EEDn., PHED, Div. Bari",,2017-06-19 17:44:30.000000,3,Asia/Kolkata,Division,584,2020-09-09 14:38:55.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division (South) Barmer",3006141,3006136,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEDDn.(South), PHED, Barmer",,2017-06-21 12:01:46.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:34:50.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Parbatsar",3019699,3006262,Public Health Engineering,50038,Didwana-Kuchaman,50016,Jaipur,,"AEN, PHED, Sub Divi. Parbatsar",,2018-02-08 16:37:07.000000,3,Asia/Kolkata,Sub Division,582,2024-03-13 13:40:16.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division, Sri Ganganagar",3006048,3005960,Public Health Engineering,50031,Sri Ganganagar,50016,Jaipur,,"EEDD, PHED, Sri Ganganagar",,2017-06-19 17:50:25.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:37:36.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Urban, Nokha",3019488,3006017,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. Urban, Nokha",,2018-02-05 16:05:06.000000,3,Asia/Kolkata,Sub Division,582,2020-10-01 10:41:32.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Dhorimanna",3005994,3005947,Public Health Engineering,50005,Barmer,50016,Jaipur,,"EEPDn., PHED, Dhorimanna",,2017-06-19 12:03:41.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:16:16.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division-II Jodhpur",3006234,3006104,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EEDRDn.-II, PHED Jodhpur",,2017-06-22 12:58:16.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:38:34.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Malakhera",3055643,3005983,Public Health Engineering,50002,Alwar,50016,Jaipur,,AEN PHED Sub Division Malakhera,,2023-02-03 17:37:14.000000,3,Asia/Kolkata,Sub Division,582,2023-02-06 11:36:46.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Project Circle Barmer",3005946,3005931,Public Health Engineering,50005,Barmer,50016,Jaipur,,"SEPC, PHED,  Barmer",,2017-06-16 11:55:23.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 15:09:37.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pipar City",3019740,3006233,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. Pipar City",,2018-02-09 11:44:46.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:18:18.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Distribution-VI (Nayapura), Kota",3007303,3006253,Public Health Engineering,50023,Kota,50016,Jaipur,,"AEN, PHED, Sub Divi., Distribution-VI (Nayapura), Kota",,2017-07-26 12:15:30.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:21:55.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Project Region, Churu",3005935,3005600,Public Health Engineering,50011,Churu,50016,Jaipur,,"ACE, PHED, Project Churu",,2017-06-15 17:41:57.000000,3,Asia/Kolkata,Region Office,452,2021-02-05 14:46:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Baseri",3019524,3006042,Public Health Engineering,50013,Dholpur,50016,Jaipur,,"AEN,PHED,Sub Divi. Baseri",,2018-02-06 14:53:40.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 12:27:28.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Suratgarh",3019563,3006050,Public Health Engineering,50031,Sri Ganganagar,50016,Jaipur,,"AEN, PHED, Sub Divi. Suratgarh",,2018-02-07 11:31:40.000000,3,Asia/Kolkata,Sub Division,582,2024-03-28 10:08:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Rawatsar",3019615,3006053,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Rawatsar",,2018-02-07 15:19:36.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:59:27.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Gangapur City",3020030,3006286,Public Health Engineering,50040,Gangapur City,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Gangapur City",,2018-02-14 15:45:40.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 11:06:13.000000,3,Asia/Kolkata
